ID	SYMBOL	GENE_PRODUCT_NAME	GO_TERM	GO EVIDENCE CODE	REFERENCE	TAXON ID	SUPERCLASS
https://identifiers.org/uniprot:Q9JLV1	Bag3	BAG family molecular chaperone regulator 3	GO:0010658	IMP	PMID:16936253	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9QUS4	Hey2	Hairy/enhancer-of-split related with YRPW motif protein 2	GO:0010659	IMP	PMID:20382855	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9QZB6	Nr4a3	Nuclear receptor subfamily 4 group A member 3	GO:0034390	IMP	PMID:19153266	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P18406	Ccn1	CCN family member 1	GO:0060591	IDA	PMID:9441684	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A0A6YW14	Ighd	Ig-like domain-containing protein	GO:0042100	IDA	PMID:8666928	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A0A6YXD7	Ighd	Ig-like domain-containing protein	GO:0042100	IDA	PMID:8666928	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O08586	Pten	Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN	GO:0042100	IMP	PMID:16027169	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P01586	Il3	Interleukin-3	GO:0042100	IDA	PMID:7736574	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P01872	Ighm	Immunoglobulin heavy constant mu	GO:0042100	IDA	PMID:10979977	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P01872	Ighm	Immunoglobulin heavy constant mu	GO:0042100	IDA	PMID:14607964	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P01872	Ighm	Immunoglobulin heavy constant mu	GO:0042100	IDA	PMID:15240667	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P01872	Ighm	Immunoglobulin heavy constant mu	GO:0042100	IDA	PMID:8666928	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P01872	Ighm	Immunoglobulin heavy constant mu	GO:0042100	IDA	PMID:9254656	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P01872	Ighm	Immunoglobulin heavy constant mu	GO:0042113	IDA	PMID:8566034	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P03958	Ada	Adenosine deaminase	GO:0042100	IMP	PMID:14607964	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P06800	Ptprc	Receptor-type tyrosine-protein phosphatase C	GO:0042100	IMP	PMID:8566034	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P06800	Ptprc	Receptor-type tyrosine-protein phosphatase C	GO:0042100	IMP	PMID:8666928	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P06800	Ptprc	Receptor-type tyrosine-protein phosphatase C	GO:0042100	IMP	PMID:9254656	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P07750	Il4	Interleukin-4	GO:0042100	IDA	PMID:10979977	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P07750	Il4	Interleukin-4	GO:0042100	IDA	PMID:14607964	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P07750	Il4	Interleukin-4	GO:0042113	IDA	PMID:8566034	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P07750	Il4	Interleukin-4	GO:0048289	IDA	PMID:14988498	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P07750	Il4	Interleukin-4	GO:0048291	IDA	PMID:14988498	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P08101	Fcgr2	Low affinity immunoglobulin gamma Fc region receptor II	GO:0042100	IMP	PMID:12385742	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P10168	Il7	Interleukin-7	GO:0042100	IGI	PMID:7671324	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P23492	Pnp	Purine nucleoside phosphorylase	GO:0030183	IMP	PMID:10859343	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P24807	Cd24	Signal transducer CD24	GO:0042100	IDA	PMID:8920854	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P27467	Wnt3a	Protein Wnt-3a	GO:0042100	IDA	PMID:10933391	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P27512	Cd40	Tumor necrosis factor receptor superfamily member 5	GO:0042100	IDA	PMID:10979977	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P27512	Cd40	Tumor necrosis factor receptor superfamily member 5	GO:0042100	IDA	PMID:11894097	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P27512	Cd40	Tumor necrosis factor receptor superfamily member 5	GO:0042100	IDA	PMID:14607964	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P27512	Cd40	Tumor necrosis factor receptor superfamily member 5	GO:0042100	IGI	PMID:15963492	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P27512	Cd40	Tumor necrosis factor receptor superfamily member 5	GO:0042100	IDA	PMID:8666928	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P27512	Cd40	Tumor necrosis factor receptor superfamily member 5	GO:0042100	IDA	PMID:8920854	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P34902	Il2rg	Cytokine receptor common subunit gamma	GO:0002335	IMP	PMID:23918385	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P34902	Il2rg	Cytokine receptor common subunit gamma	GO:0030183	IMP	PMID:9252128	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P41136	Id2	DNA-binding protein inhibitor ID-2	GO:0030183	IMP	PMID:18523151	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P41183	Bcl6	B-cell lymphoma 6 protein homolog	GO:0002317	IMP	PMID:15240705	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P41183	Bcl6	B-cell lymphoma 6 protein homolog	GO:0042100	IMP	PMID:9171827	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P41183	Bcl6	B-cell lymphoma 6 protein homolog	GO:0048289	IMP	PMID:10490661	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P41183	Bcl6	B-cell lymphoma 6 protein homolog	GO:0048289	IGI	PMID:10490661	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P42230	Stat5a	Signal transducer and activator of transcription 5A	GO:0030183	IGI	PMID:10979977	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P42232	Stat5b	Signal transducer and activator of transcription 5B	GO:0030183	IGI	PMID:10979977	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P48025	Syk	Tyrosine-protein kinase SYK	GO:0030183	IMP	PMID:7477352	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P48025	Syk	Tyrosine-protein kinase SYK	GO:0030183	IMP	PMID:7477353	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P52633	Stat6	Signal transducer and transcription activator 6	GO:0048289	IGI	PMID:10490661	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P56528	Cd38	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1	GO:0042100	IDA	PMID:8666928	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q4QY64	Atad5	ATPase family AAA domain-containing protein 5	GO:0045190	IMP	PMID:25404367	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q61037	Tsc2	Tuberin	GO:0042100	IGI	PMID:16027169	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q80UF7	Ticam1	TIR domain-containing adapter molecule 1	GO:0042100	IMP	PMID:12855817	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q80UF7	Ticam1	TIR domain-containing adapter molecule 1	GO:0042113	IMP	PMID:12855817	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C9V1	Tbc1d10c	Carabin	GO:0042113	IGI	PMID:23109291	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CIS0	Card11	Caspase recruitment domain-containing protein 11	GO:0042100	IMP	PMID:12867038	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K352	Sash3	SAM and SH3 domain-containing protein 3	GO:0042100	IMP	PMID:16227612	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q99JB6	Foxp3	Forkhead box protein P3	GO:0048289	IMP	PMID:16275384	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9D8D0	Tnfrsf13c	Tumor necrosis factor receptor superfamily member 13C	GO:0042100	IDA	PMID:15240667	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9ERK7	Chrnb2	Neuronal acetylcholine receptor subunit beta-2	GO:0042100	IGI	PMID:15963492	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9QUK6	Tlr4	Toll-like receptor 4	GO:0042100	IMP	PMID:10549626	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9WU72	Tnfsf13b	Tumor necrosis factor ligand superfamily member 13B	GO:0042100	IDA	PMID:15240667	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q61805	Lbp	Lipopolysaccharide-binding protein	GO:0030593	IMP	PMID:12055258	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9QYH9	Tnfsf14	Tumor necrosis factor ligand superfamily member 14	GO:0010818	IDA	PMID:21236258	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P13297	Msx1	Homeobox protein MSX-1	GO:0097152	IGI	PMID:19422820	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P22561	Wt1	Wilms tumor protein homolog	GO:1900200	IMP	PMID:8395349	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P23359	Bmp7	Bone morphogenetic protein 7	GO:1901145	IMP	PMID:9056639	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P27889	Hnf1b	Hepatocyte nuclear factor 1-beta	GO:1900200	IMP	PMID:20040500	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P43027	Gdf5	Growth/differentiation factor 5	GO:0097152	IMP	PMID:15542031	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q03358	Msx2	Homeobox protein MSX-2	GO:0097152	IGI	PMID:19422820	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q04887	Sox9	Transcription factor SOX-9	GO:0097152	IMP	PMID:24058167	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q61221	Hif1a	Hypoxia-inducible factor 1-alpha	GO:0097152	IMP	PMID:10328919	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q62226	Shh	Sonic hedgehog protein	GO:0097152	IMP	PMID:19422820	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q62424	Hoxa13	Homeobox protein Hox-A13	GO:0097152	IMP	PMID:12783783	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P10417	Bcl2	Apoptosis regulator Bcl-2	GO:0048741	IMP	PMID:11146504	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P51637	Cav3	Caveolin-3	GO:0014902	IMP	PMID:14517320	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9WV06	Ankrd2	Ankyrin repeat domain-containing protein 2	GO:0014902	IDA	PMID:18302940	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9WV06	Ankrd2	Ankyrin repeat domain-containing protein 2	GO:0014902	IMP	PMID:23824195	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A5F8MPI9	Rapgef1	Rap guanine nucleotide exchange factor (GEF) 1	GO:0007265	IMP	PMID:16858399	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A5F8MPI9	Rapgef1	Rap guanine nucleotide exchange factor (GEF) 1	GO:0043491	IGI	PMID:16858399	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A5F8MPI9	Rapgef1	Rap guanine nucleotide exchange factor (GEF) 1	GO:0070371	IGI	PMID:16858399	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A1L338	Rapgef1	Rapgef1 protein	GO:0007265	IMP	PMID:16858399	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A1L338	Rapgef1	Rapgef1 protein	GO:0043491	IGI	PMID:16858399	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A1L338	Rapgef1	Rapgef1 protein	GO:0070371	IGI	PMID:16858399	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A2AIV8	Card9	Caspase recruitment domain-containing protein 9	GO:0007254	IMP	PMID:17187069	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A2AIV8	Card9	Caspase recruitment domain-containing protein 9	GO:0051403	IMP	PMID:17187069	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A2AVJ5	Prr5l	Proline-rich protein 5-like	GO:0043491	IGI	PMID:21413931	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A4QPC6	Btn2a2	Butyrophilin subfamily 2 member A2	GO:0043491	IGI	PMID:23589618	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A4QPC6	Btn2a2	Butyrophilin subfamily 2 member A2	GO:0070371	IDA	PMID:23589618	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:B2RS91	Rrn3	RNA polymerase I-specific transcription initiation factor RRN3	GO:0072332	IMP	PMID:15989966	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:D3YWQ0	Dgki	Diacylglycerol kinase iota	GO:0007265	IMP	PMID:15894621	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:E9Q5R7	Nlrp12	NACHT, LRR and PYD domains-containing protein 12	GO:0070371	IMP	PMID:22503542	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:F6ZDE5	Rapgef1	Rap guanine nucleotide exchange factor (GEF) 1	GO:0007265	IMP	PMID:16858399	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:F6ZDE5	Rapgef1	Rap guanine nucleotide exchange factor (GEF) 1	GO:0043491	IGI	PMID:16858399	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:F6ZDE5	Rapgef1	Rap guanine nucleotide exchange factor (GEF) 1	GO:0070371	IGI	PMID:16858399	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:F8VQK3	Gucy1a2	guanylate cyclase	GO:0007263	IMP	PMID:16614755	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O88324	Cd83	CD83 antigen	GO:0043367	IMP	PMID:15322158	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O88700	Blm	RecQ-like DNA helicase BLM	GO:0046633	IMP	PMID:17210642	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P03958	Ada	Adenosine deaminase	GO:0046632	IMP	PMID:11067867	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P03958	Ada	Adenosine deaminase	GO:0046632	IMP	PMID:12163459	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P03958	Ada	Adenosine deaminase	GO:0046632	IMP	PMID:16670300	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P06800	Ptprc	Receptor-type tyrosine-protein phosphatase C	GO:0046633	IMP	PMID:7751624	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P08505	Il6	Interleukin-6	GO:0045064	IDA	PMID:12594267	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P16382	Il4r	Interleukin-4 receptor subunit alpha	GO:0045063	IGI	PMID:16424184	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P16382	Il4r	Interleukin-4 receptor subunit alpha	GO:0045064	IGI	PMID:16424184	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P22646	Cd3e	T-cell surface glycoprotein CD3 epsilon chain	GO:0035739	IDA	PMID:11894097	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P22646	Cd3e	T-cell surface glycoprotein CD3 epsilon chain	GO:0035739	IDA	PMID:14973438	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P22646	Cd3e	T-cell surface glycoprotein CD3 epsilon chain	GO:0035739	IDA	PMID:8125140	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P23492	Pnp	Purine nucleoside phosphorylase	GO:0046632	IMP	PMID:10859343	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P23492	Pnp	Purine nucleoside phosphorylase	GO:0046632	IMP	PMID:16964310	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P23492	Pnp	Purine nucleoside phosphorylase	GO:0046632	IMP	PMID:9122228	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P24807	Cd24	Signal transducer CD24	GO:0035739	IMP	PMID:15314074	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P24807	Cd24	Signal transducer CD24	GO:0035739	IDA	PMID:8125140	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P31041	Cd28	T-cell-specific surface glycoprotein CD28	GO:0035739	IDA	PMID:14973438	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P31041	Cd28	T-cell-specific surface glycoprotein CD28	GO:0035739	IDA	PMID:8125140	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P31041	Cd28	T-cell-specific surface glycoprotein CD28	GO:0035739	IDA	PMID:9368605	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P31041	Cd28	T-cell-specific surface glycoprotein CD28	GO:0035739	IMP	PMID:9368605	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P34902	Il2rg	Cytokine receptor common subunit gamma	GO:0002361	IMP	PMID:16227984	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
