ID	SYMBOL	GENE_PRODUCT_NAME	GO_TERM	GO EVIDENCE CODE	REFERENCE	TAXON ID	SUPERCLASS
https://identifiers.org/uniprot:D3Z120	Foxi3	Forkhead box protein I3	GO:0000981	IMP	PMID:26550799	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:D3Z120	Foxi3	Forkhead box protein I3	GO:0000981	IDA	PMID:30467319	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:D3Z4R4	Nkx6-2	Homeobox domain-containing protein	GO:0001227	IDA	PMID:8096811	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:E9PWZ3	Rpl3l	Large ribosomal subunit protein uL3-like	GO:0003735	IDA	PMID:36517592	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:E9PZQ0	Ryr1	Ryanodine receptor 1	GO:0005219	IMP	PMID:7621815	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:E9Q401	Ryr2	Ryanodine receptor 2	GO:0005219	IDA	PMID:14593104	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:E9Q401	Ryr2	Ryanodine receptor 2	GO:0005219	IDA	PMID:17431507	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:E9Q401	Ryr2	Ryanodine receptor 2	GO:0015278	IDA	PMID:10473538	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:F8VPM9	Hivep1	Human immunodeficiency virus type I enhancer binding protein 1	GO:0001227	IDA	PMID:15778499	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A494BA31	Slc4a9	Anion exchange protein 4	GO:0008510	IMP	PMID:23610411	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A494BA31	Slc4a9	Anion exchange protein 4	GO:0140892	IDA	PMID:27114614	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A494BA31	Slc4a9	Anion exchange protein 4	GO:0140892	IDA	PMID:34585968	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A494BA31	Slc4a9	Anion exchange protein 4	GO:0140900	IMP	PMID:25745107	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:E9Q3M5	Slc4a5	Electrogenic sodium bicarbonate cotransporter 4	GO:0008510	IDA	PMID:18588858	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O43511	SLC26A4	Pendrin	GO:0140900	IMP	PMID:24051746	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O43511	SLC26A4	Pendrin	GO:0140900	IDA	PMID:35601831	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O76090	BEST1	Bestrophin-1	GO:0160133	IDA	PMID:18400985	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O88343	Slc4a4	Electrogenic sodium bicarbonate cotransporter 1	GO:0008510	IDA	PMID:11171615	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O88343	Slc4a4	Electrogenic sodium bicarbonate cotransporter 1	GO:0008510	IDA	PMID:12388213	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O88343	Slc4a4	Electrogenic sodium bicarbonate cotransporter 1	GO:0008510	IDA	PMID:19033647	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P02730	SLC4A1	Band 3 anion transport protein	GO:0015106	IDA	PMID:24121512	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P02730	SLC4A1	Band 3 anion transport protein	GO:0140900	IDA	PMID:28387307	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P04919	Slc4a1	Band 3 anion transport protein	GO:0015106	IDA	PMID:23878365	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P04919	Slc4a1	Band 3 anion transport protein	GO:0140900	IMP	PMID:17409310	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P13569	CFTR	Cystic fibrosis transmembrane conductance regulator	GO:0015106	IDA	PMID:15010471	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P13569	CFTR	Cystic fibrosis transmembrane conductance regulator	GO:0015106	IDA	PMID:19019741	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P13808	Slc4a2	Anion exchange protein 2	GO:0140900	IDA	PMID:12958022	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P13808	Slc4a2	Anion exchange protein 2	GO:0140900	IMP	PMID:23341620	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P13808	Slc4a2	Anion exchange protein 2	GO:0140900	IDA	PMID:2371270	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P13808	Slc4a2	Anion exchange protein 2	GO:0140900	IMP	PMID:24515893	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P16283	Slc4a3	Anion exchange protein 3	GO:0140900	IDA	PMID:2686841	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P26361	Cftr	Cystic fibrosis transmembrane conductance regulator	GO:0015106	IMP	PMID:21976599	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P40879	SLC26A3	Chloride anion exchanger	GO:0140900	IDA	PMID:16606687	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P40879	SLC26A3	Chloride anion exchanger	GO:0140900	IDA	PMID:19321737	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P40879	SLC26A3	Chloride anion exchanger	GO:0140900	IDA	PMID:22159084	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P40879	SLC26A3	Chloride anion exchanger	GO:0140900	IDA	PMID:22627094	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P48751	SLC4A3	Anion exchange protein 3	GO:0015106	IMP	PMID:29167417	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P58735	Slc26a1	Sulfate anion transporter 1	GO:0015383	IDA	PMID:12590734	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P58735	Slc26a1	Sulfate anion transporter 1	GO:0015383	IMP	PMID:27210743	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q15043	SLC39A14	Metal cation symporter ZIP14	GO:0140410	IDA	PMID:31699897	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q2Y0W8	SLC4A8	Electroneutral sodium bicarbonate exchanger 1	GO:0008510	IDA	PMID:11133997	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q2Y0W8	SLC4A8	Electroneutral sodium bicarbonate exchanger 1	GO:0015106	IDA	PMID:11133997	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q5DTL9	Slc4a10	Sodium-driven chloride bicarbonate exchanger	GO:0008510	IDA	PMID:20566632	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q5DTL9	Slc4a10	Sodium-driven chloride bicarbonate exchanger	GO:0140892	IDA	PMID:10993873	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q5DTL9	Slc4a10	Sodium-driven chloride bicarbonate exchanger	GO:0140892	IDA	PMID:20566632	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q6U841	SLC4A10	Sodium-driven chloride bicarbonate exchanger	GO:0008510	IDA	PMID:18319254	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q80ZD3	Slc26a11	Sodium-independent sulfate anion transporter	GO:0140900	IDA	PMID:21716257	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BGM5	Best2	Bestrophin-2	GO:0160133	IDA	PMID:18400985	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BGM5	Best2	Bestrophin-2	GO:0160133	IMP	PMID:20407206	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BTY2	Slc4a7	Sodium bicarbonate cotransporter 3	GO:0008510	IMP	PMID:16439691	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BTY2	Slc4a7	Sodium bicarbonate cotransporter 3	GO:0008510	IMP	PMID:22586225	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BTY2	Slc4a7	Sodium bicarbonate cotransporter 3	GO:0008510	IMP	PMID:23401617	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BU91	Slc26a9	Solute carrier family 26 member 9	GO:0015106	IDA	PMID:15800055	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BU91	Slc26a9	Solute carrier family 26 member 9	GO:0140900	IDA	PMID:15800055	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CIW6	Slc26a6	Solute carrier family 26 member 6	GO:0015106	IDA	PMID:11842009	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CIW6	Slc26a6	Solute carrier family 26 member 6	GO:0140900	IDA	PMID:11842009	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CIW6	Slc26a6	Solute carrier family 26 member 6	GO:0140900	IDA	PMID:12119287	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CIW6	Slc26a6	Solute carrier family 26 member 6	GO:0140900	IDA	PMID:16606687	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CIW6	Slc26a6	Solute carrier family 26 member 6	GO:0140900	IDA	PMID:17170027	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CIW6	Slc26a6	Solute carrier family 26 member 6	GO:0140900	IMP	PMID:20150244	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CIW6	Slc26a6	Solute carrier family 26 member 6	GO:0140900	IMP	PMID:20969732	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CIW6	Slc26a6	Solute carrier family 26 member 6	GO:0140900	IMP	PMID:22895259	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CIW6	Slc26a6	Solute carrier family 26 member 6	GO:0140900	IMP	PMID:29530983	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8JZR6	Slc4a8	Electroneutral sodium bicarbonate exchanger 1	GO:0140892	IDA	PMID:20389022	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8NBS3	SLC4A11	Solute carrier family 4 member 11	GO:0015106	IDA	PMID:15525507	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8NFU0	BEST4	Bestrophin-4	GO:0160133	IDA	PMID:18400985	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8NFU1	BEST2	Bestrophin-2a	GO:0160133	IDA	PMID:18400985	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8R2Z3	Slc26a7	Anion exchange transporter	GO:0015106	IMP	PMID:12736153	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8R2Z3	Slc26a7	Anion exchange transporter	GO:0140900	IDA	PMID:12736153	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8R2Z3	Slc26a7	Anion exchange transporter	GO:0140900	IMP	PMID:19723628	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8TE54	SLC26A7	Anion exchange transporter	GO:0140900	IDA	PMID:12736153	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8TE54	SLC26A7	Anion exchange transporter	GO:0140900	IDA	PMID:32119864	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91W10	Slc39a8	Metal cation symporter ZIP8	GO:0140410	IDA	PMID:16638970	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91W10	Slc39a8	Metal cation symporter ZIP8	GO:0140410	IDA	PMID:18037372	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91W10	Slc39a8	Metal cation symporter ZIP8	GO:0140410	IDA	PMID:27166256	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91W10	Slc39a8	Metal cation symporter ZIP8	GO:0140410	IDA	PMID:28481222	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91W10	Slc39a8	Metal cation symporter ZIP8	GO:0140412	IDA	PMID:18037372	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91W10	Slc39a8	Metal cation symporter ZIP8	GO:0140412	IDA	PMID:29337306	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9BXS9	SLC26A6	Solute carrier family 26 member 6	GO:0140900	IDA	PMID:20501439	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9BY07	SLC4A5	Electrogenic sodium bicarbonate cotransporter 4	GO:0008510	IDA	PMID:26447209	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9C0K1	SLC39A8	Metal cation symporter ZIP8	GO:0140410	IDA	PMID:22898811	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9C0K1	SLC39A8	Metal cation symporter ZIP8	GO:0140410	IDA	PMID:27166256	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9C0K1	SLC39A8	Metal cation symporter ZIP8	GO:0140410	IDA	PMID:27466201	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9C0K1	SLC39A8	Metal cation symporter ZIP8	GO:0140410	IDA	PMID:28481222	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9C0K1	SLC39A8	Metal cation symporter ZIP8	GO:0140410	IDA	PMID:29453449	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9C0K1	SLC39A8	Metal cation symporter ZIP8	GO:0140410	IDA	PMID:31699897	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9R155	Slc26a4	Pendrin	GO:0140900	IMP	PMID:11274445	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9R155	Slc26a4	Pendrin	GO:0140900	IDA	PMID:18565999	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9WVC8	Slc26a3	Chloride anion exchanger	GO:0015106	IMP	PMID:21976599	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9WVC8	Slc26a3	Chloride anion exchanger	GO:0140900	IDA	PMID:10428871	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9WVC8	Slc26a3	Chloride anion exchanger	GO:0140900	IDA	PMID:21976599	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9Y6M7	SLC4A7	Sodium bicarbonate cotransporter 3	GO:0008510	IDA	PMID:10347222	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9Y6M7	SLC4A7	Sodium bicarbonate cotransporter 3	GO:0008510	IMP	PMID:14578046	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9Y6M7	SLC4A7	Sodium bicarbonate cotransporter 3	GO:0008510	IDA	PMID:14736710	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9Y6M7	SLC4A7	Sodium bicarbonate cotransporter 3	GO:0008510	IDA	PMID:35772404	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9Y6R1	SLC4A4	Electrogenic sodium bicarbonate cotransporter 1	GO:0008510	IDA	PMID:10069984	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9Y6R1	SLC4A4	Electrogenic sodium bicarbonate cotransporter 1	GO:0008510	IDA	PMID:11744745	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9Y6R1	SLC4A4	Electrogenic sodium bicarbonate cotransporter 1	GO:0008510	IDA	PMID:12411514	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9Y6R1	SLC4A4	Electrogenic sodium bicarbonate cotransporter 1	GO:0008510	IDA	PMID:12730338	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9Y6R1	SLC4A4	Electrogenic sodium bicarbonate cotransporter 1	GO:0008510	IDA	PMID:12907161	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
